id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
71,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
72,1,button18,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
73,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
74,1,button18,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
75,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
76,1,button17,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
77,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
78,1,button20,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
79,1,button17,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
80,1,door8,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
81,1,button18,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
